Gene	TCGA-A8-A06T-01	TCGA-A8-A07F-01	TCGA-A8-A081-01	TCGA-A8-A08T-01	TCGA-A8-A095-01	TCGA-A8-A09G-01	TCGA-AO-A03O-01	TCGA-A8-A06R-01	TCGA-A8-A07B-01	TCGA-A8-A07Z-01	TCGA-A8-A08B-01	TCGA-A8-A094-01	TCGA-A8-A09E-01	TCGA-A8-A09T-01	TCGA-AN-A0AR-01	TCGA-BH-A0DZ-01	TCGA-AN-A0AS-01	TCGA-A7-A0CH-01	TCGA-AN-A0AJ-01	TCGA-AN-A03X-01	TCGA-A8-A06U-01	TCGA-A8-A07I-01	TCGA-A8-A082-01	TCGA-A8-A08X-01	TCGA-A8-A096-01	TCGA-A8-A09K-01	TCGA-A8-A09X-01	TCGA-BH-A0AY-01	TCGA-A7-A0CJ-01	TCGA-AN-A0FE-01	TCGA-AN-A03Y-01	TCGA-A8-A07J-01	TCGA-A8-A083-01	TCGA-A8-A08G-01	TCGA-A8-A08Z-01	TCGA-A8-A099-01	TCGA-A8-A09M-01	TCGA-A8-A09Z-01	TCGA-BH-A0B4-01	TCGA-AN-A0FG-01	TCGA-AN-A049-01	TCGA-A8-A06Y-01	TCGA-A8-A084-01	TCGA-A8-A08H-01	TCGA-A8-A090-01	TCGA-A8-A09A-01	TCGA-A8-A09N-01	TCGA-A8-A0A1-01	TCGA-AN-A0AK-01	TCGA-A2-A0D0-01	TCGA-AN-A0FJ-01	TCGA-A8-A06Z-01	TCGA-A8-A07O-01	TCGA-A8-A085-01	TCGA-A8-A08I-01	TCGA-A8-A091-01	TCGA-A8-A09B-01	TCGA-A8-A0A4-01	TCGA-BH-A0BV-01	TCGA-A2-A0D4-01	TCGA-AN-A0FV-01	TCGA-A8-A06O-01	TCGA-A8-A076-01	TCGA-A8-A07P-01	TCGA-A8-A086-01	TCGA-A8-A08J-01	TCGA-A8-A092-01	TCGA-A8-A09C-01	TCGA-A8-A09Q-01	TCGA-A7-A0CD-01	TCGA-A7-A0DB-01	TCGA-A8-A09I-01	TCGA-A8-A0A2-01	TCGA-A8-A0AB-01	TCGA-AN-A0AM-01	TCGA-AN-A0AT-01	TCGA-BH-A0BD-01	TCGA-A2-A0CM-01	TCGA-A2-A0CP-01	TCGA-A2-A0CQ-01	TCGA-A2-A0CU-01	TCGA-A8-A09D-01	TCGA-A8-A09R-01	TCGA-A8-A0A9-01	TCGA-A8-A06P-01	TCGA-A8-A079-01	TCGA-A8-A07W-01	TCGA-A8-A08A-01	TCGA-A8-A08L-01	TCGA-A8-A093-01	TCGA-A8-A08S-01	TCGA-A8-A097-01	TCGA-A2-A04T-01	TCGA-A2-A04V-01	TCGA-A7-A0CE-01	TCGA-A7-A0DC-01	TCGA-AO-A03R-01	TCGA-AO-A03T-01	TCGA-AN-A041-01	TCGA-AN-A046-01
hsa-mir-18a	2.86465387352878	2.73855168652023	2.15480644595452	2.97083488446147	2.32258494865473	0.710516626037882	3.95286432085656	3.79909839571309	2.75889135098456	2.22693603441593	4.5057798023726	3.08118587269396	2.02303458354845	3.23334280612236	6.96140142046462	3.26878978338509	3.23390814858144	2.24397306280158	4.22134002951829	2.58868105974334	3.25549333081976	3.23649904735284	2.94630790699468	1.81175502031844	1.94945537249482	1.81823622150965	3.18044006326154	3.4039242855182	3.8408907923674	3.08934526316518	3.41593385573283	3.04813014227489	2.82496128552304	1.78850781597395	4.05141047446239	0	3.03074092972817	1.80693730445476	2.91259564306865	2.79555314547809	3.24614704072369	1.32015017660805	3.09534300643503	5.23648733741897	2.52564545882562	3.46403224330523	2.79126438818771	2.90205678797978	5.02723036968091	7.11152240676141	6.03798856244363	2.78706902843676	7.20891186345985	1.03707150829869	1.704232788641	2.61032800291757	2.77232064494118	2.31301389886898	1.81743866259215	2.55745714579286	2.39610851148604	3.70276236212594	2.96156795292162	1.87065944317179	2.99837533227812	3.85301456039631	3.39447202386517	4.25270524082386	4.51874938720547	1.69024409585565	2.34278740111412	2.773341057786	2.4086558909836	2.62575722914901	4.09766396974528	6.17568504907722	3.50295874769104	5.82110745276518	2.27106675059836	3.68731728154019	2.11069932075059	3.66872163500059	2.43320571306943	3.50411427994245	3.21788552012133	4.97538325080892	4.20687987719382	2.31964336610012	5.74332118107875	2.24210124809379	3.36306970635534	2.70906561069164	7.51174493829272	3.32525025604917	5.23553717672943	2.95418663033606	3.39804015208888	4.31217032387037	3.81774081701958	3.15311819026321
hsa-mir-18b	0	0.773363425324366	0	0	0	0	1.08016917893077	0.881755445565597	0	0	1.03624519043578	0.654512531410749	0	0.506116460198864	0	0	0	0	0	0	0	0.467755256566786	0	0.354977912160615	0	0	0	0.677215952748036	1.14518832312081	0	1.31510187326281	0	0	0	1.05277269793107	0	1.13447199286126	0	1.56506825319293	0	0	0	1.32729128714898	1.05617285671791	0	0	1.21168508649207	0.465584818949377	0	2.34134962605819	1.44249290665341	1.74884933446325	0	0	0	0	0	0	0.418575334917579	0	0	0.808433654552513	1.23752700805314	0	0	1.15234114941772	0	0.809518166370413	0.771637996718147	0	0.183659278160317	0	0	0.427396993652954	0	1.51382118849741	0.988753752724054	1.22541437953667	0	1.43160691482288	0	0	0	0	0	1.01098530971719	0	0	1.11649517894586	0.552236385482845	0	0	0	0	1.01346297445408	0	1.30331842731229	0	0.674014938196124	0.908664596445179
hsa-mir-190	2.05025963174399	1.93997876494071	1.84391030089464	1.43827954252292	2.17056381359501	1.82601310361428	2.11864312024283	2.21764484986768	1.95768434321305	0.941367024460367	2.17086853599096	3.50252410236947	1.60545593100872	2.49119764331028	2.31839465075869	2.4785206820499	1.95987955852773	3.16045556040632	1.09687375526797	2.73170916447928	2.14403984157008	1.54338798658878	2.12229833146841	2.37420096454305	2.40420285285247	1.63478607953579	3.64646476181858	2.92401643881074	3.9006370208784	1.8088788394768	1.69256065906283	1.49459379207319	3.10558388399563	1.78850781597395	1.88216683250526	1.902472267756	1.48185328051428	4.69987734589904	1.85275275796557	2.79555314547809	1.85270961891002	0.458623483115328	2.65135897402864	3.68633075540911	2.06081039176022	2.293532932762	1.57246334360716	3.28690716336581	2.64807146676431	4.66713079207674	2.32436015884764	0	2.73372527164954	2.64622948972518	3.32685700083085	2.7731344581842	3.16234040802493	1.93928074831116	1.59437608463635	3.51997987995826	2.39610851148604	1.32343809463623	2.34307233893011	2.11144736304473	3.16827441595644	2.02036244993713	1.47725870396561	2.00378355154559	2.57299780587838	1.94988263197771	2.22204283458632	1.67302945010186	3.37895379700386	1.25048989276195	2.33060371657881	2.4140973673763	2.30389177663693	2.81188528347221	2.27106675059836	2.79517366706407	2.93319737544872	2.39529317348713	2.27822477988689	1.91032511973576	4.09210846934151	3.47934336437116	2.77026728968591	2.80490685982119	1.738288371728	1.73629530663338	1.51493271976202	2.18927836578344	3.99147350222718	2.22529313313527	2.02014764012774	3.18585655738802	3.18170272700851	3.0672995128887	3.47555381235785	3.00332428424088
hsa-mir-1908	0	0	0	0	0	0	0	0.357126311595337	0	0.941367024460367	0	0	0	0.506116460198864	1.76241728090284	0	0	0	0	0	0	0	0	0.354977912160615	0	0	0	0	0	0	0	0	0	0	0.62035837623931	0	0	0	0	0	0.725038721274299	0	0	0	0	0	0	0	0	0	0	1.74884933446325	1.09108505584881	0	0	0	0	0	0.224414486466804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549829817147822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480927885582608	0	0	0	0	0	0	0	0
hsa-mir-1909	0	0	0	0	0	0	0	0	1.28817544495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677215952748036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-190b	5.7377793061388	5.29643912577627	6.03881860055536	5.33376060948302	5.15054513582573	2.06417546797825	7.57872134927898	5.28235476800839	4.07588239525029	5.30941497944732	7.53063679873412	3.70661597346893	5.15904854407049	5.05992261283128	1.37579402420432	2.18807708900099	3.6509000925711	6.39486043774679	8.28767082933395	4.70472962406279	5.85797288616369	4.87473682776609	5.65734231861695	1.69230488521895	4.84140820429828	6.48942254547637	0	4.19947439742322	6.23883654689092	5.06815872641066	6.13342520466876	3.15012761570068	6.33767716485044	6.5774451432382	5.34897553309313	5.38151792983382	6.87712788141917	4.61414885055727	2.78172584929286	5.02226784189612	5.56556921118186	5.65530619979784	5.53229601079979	3.26832389651182	3.93309376909923	5.26126748808527	5.74532382668921	5.50977927897258	8.35129338266085	1.6011649744032	1.71832216727284	6.0427509160695	2.13455807692859	3.06426309061842	5.12425939026925	5.53070555945113	5.45763266997562	5.55241792761039	4.34730259850598	6.86893858290813	4.03119499433191	6.06856776348046	5.20888448071013	3.69560258488515	5.08566051115296	2.02036244993713	4.82566439732621	5.5973954198281	5.96640674828932	2.26840714440898	3.8107534092906	4.21028614514135	5.19588901922968	4.88844391645601	5.29596166652187	1.05829224841159	5.42088569939004	0.739081629368615	3.64159192178156	6.12407040809968	4.53148807563949	3.40420694101364	5.01598668683448	6.40016026565879	5.74398368162089	5.54497750389473	5.1672799214983	6.8798106935384	5.78975785984952	5.9011319738974	5.72846348620349	4.07259102021476	2.42868752054936	5.3012776387095	2.83035816729413	5.90025200440353	2.92710284801025	6.74992717425724	4.44908173909951	5.76860039626093
hsa-mir-191	11.4918235418179	11.3687110079587	11.4434892163918	9.69606809058112	9.26760633465621	11.1442539830658	11.4374084947295	12.4093387836258	10.1515818059866	10.8242927122702	9.46667546395211	10.6112387486136	9.91553335338404	11.3137026648256	9.86749169759906	9.84663863591275	10.3062450470507	10.681246375573	11.4850692373181	9.70316051872688	10.1937758157524	10.3869939278807	11.2743750511866	9.44966694004306	9.96224947095029	11.3655917174337	10.8785446806723	11.1562007535525	10.9599328425583	10.5622257043192	11.2474703671161	8.62078860450734	10.5815558046685	11.3208298531155	10.9097741217608	9.74707602309046	10.6608425897284	9.90855876133569	10.2333486355255	10.4597344626394	10.7877953863437	10.0696738007733	11.5851727661837	10.1366615749435	10.3425552076972	10.0448880553816	10.3544520658092	10.3210531439099	11.2263902252412	11.0976972993802	9.91057080527016	11.2349987491292	12.8074552708084	10.8070349480196	11.0562739773582	10.7782014202462	11.0506777954029	11.0781151569785	10.195444928474	10.8905930128903	11.3547903567239	10.8308495668752	11.9789956873927	11.3044269718923	10.9775691198027	11.2073571184708	10.7673291463344	10.7291272124116	12.0918227141424	10.3150979006188	9.74150119607024	10.2802241774297	11.2644036217161	9.69861224973127	11.2828784406773	10.0206667401112	11.1060681054098	10.5226218761332	10.0799434945844	11.8143157156918	11.0797773819086	12.9324936624139	10.1213821080046	10.7217661895022	10.670421525669	11.5869827676202	12.6968461179037	11.0524271875791	10.7506403117429	10.8750481402761	12.3648248525725	9.91819550246855	12.0565195227299	9.84656089213318	10.1182127106269	11.213275308024	11.7087443109453	11.8514739874034	11.8431696153566	11.7195985928882
hsa-mir-1910	0	0	0.897838293929334	0	0	0	0	1.56856869725617	0	0	1.03624519043578	0	1.01539694261701	0.506116460198864	1.37579402420432	0	0.609289745652436	0	1.09687375526797	0.702157499751271	0.650761802372152	1.34017825880934	0	0	0.562716710487769	0.881403070433701	0	0	2.21264684077449	0	0	0	0	0	0	0	1.13447199286126	0.584767242779537	0	0	1.56502875902096	0	0	1.05617285671791	0	0	1.21168508649207	0	1.0381959466097	2.01821540424352	0	0	1.09108505584881	0	0	0	0	0	1.12308542626765	0	0	0	0.747576452289298	0	1.99860748813834	0	1.99046625753578	0.809518166370413	0	0.398524402725483	0	0.790448437598033	0.476950875955741	0.427396993652954	1.00542801492071	1.58990343599485	0.988753752724054	0	0	0	0	2.39529317348713	0	0.756797007357574	0	1.01098530971719	0.978481211092519	0.998572468573855	1.11649517894586	0.552236385482845	0.947799293733546	0	2.1722404312269	0	2.02014764012774	0	0	0.864116794556333	0.674014938196124	0
hsa-mir-1911	0	0	0	0	0	0	0	0.357126311595337	0	0	0	0	0	0	0	0	0	0	0	0	0.650761802372152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13447199286126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613707971537006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207440611412277	0	0	0	0	0	0	0	0	0	0	0	0.998572468573855	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1914	0	0	0.897838293929334	0	0	0	0	0.357126311595337	0	0	0.433273559989624	0.654512531410749	0	0	0	0	0	0	0	0	0	0	0	0.639631338558626	0	0.506990819317809	0	0	0	0	0.802482761082775	0	0	0	0	0	0.675988412099474	0	1.20535685183024	0	1.20532369241741	0	0	0	0	0	0.729478812084287	0	1.0381959466097	0	0	0	0	0.609782378790167	0	0	0	0	0	0.763920571167471	0	0	0.747576452289298	0.734871301381828	0	0	0	0	0	0	0.346555289275894	0.790448437598033	0	0	0	0.694702825100916	0	0	0	0	0	0	0	0	0	0	0.978481211092519	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01216888253671	1.10115721677095	0	1.705174633137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207440611412277	0	0.739081629368615	0	0	0.635213888745271	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01346297445408	0	0	0	0	0
hsa-mir-192	11.2258434950912	9.37690251357598	11.7504794804829	9.53580802356236	8.32274665517855	10.0244433839718	9.55036024522168	8.6842360904242	11.0097511309492	11.0179364357574	11.1383314998852	10.8033051275538	12.6271660711871	9.64357220337457	11.5441161708896	10.5166359933555	8.14566668079095	9.388856155914	8.84005739048574	8.01846445299932	10.8962787401062	9.8665045863922	9.91097586687254	10.074630610021	7.99855390357272	9.90723163094684	10.2404611270582	8.41219682751759	9.52222893116306	9.99789822137359	9.81118873202364	8.31522860256664	10.0299790438769	10.4115756154891	9.54129099814864	10.1649749629717	10.0564889567802	11.9210702674201	8.43910358654211	9.94159514975441	12.5334351121217	9.10425842084448	10.7304487445499	8.82079300487472	10.0331863567409	8.37573204548444	9.11138538356888	9.35779130500585	10.7947512393413	9.82834043574844	9.33491139200758	11.7195477302685	8.90428738181282	6.97950972806742	10.324240059375	8.85186534542816	8.91886504064227	9.41002822258453	8.60464831965529	8.26428012719575	11.5104916503122	8.98479172245003	9.9703357311646	8.19608405005568	7.63477696224241	10.5247202494978	11.2836220682438	9.13173819440185	11.1192378040567	5.44735811403406	8.70098039856395	9.53156993826082	7.31193165162013	8.36306069761296	8.0929454875235	8.89120743648804	8.08863710418978	9.8302370830733	7.52036711703511	10.4803583839903	8.7911010239442	9.99342073859838	8.23535806388073	8.75976704167272	8.28856688516301	7.76997966696663	7.9791744089852	9.6499919332267	10.9302218227113	8.557975770322	9.49369335804987	8.55181135921041	8.07777553543798	7.38737301908761	8.36210980566346	8.12811206793485	9.54159061605288	9.55364135759931	8.44369140566218	10.7316104463568
hsa-mir-193a	7.88012307186457	8.2200191982601	9.42661024927651	8.89853467878686	8.86964192713362	8.86480808458002	7.61197151444075	8.00334038153167	7.49050224581176	8.025348796037	8.38123724913834	9.17194411983312	8.8555236666688	8.76656147239267	9.1004505757758	9.05253990031611	7.25369723837636	8.66698461481876	8.34690561430612	8.95500810401618	9.25881686907427	8.54984430709292	9.27172473659264	8.58713185067477	8.17798713055813	8.10394342989156	8.42299773250651	8.24849592770444	8.39252680017111	8.79084667246679	7.02761124763437	8.03432667152565	9.72871743738209	9.36240864786891	8.23518344370813	8.93209333011679	8.94689891333101	9.6981204757644	7.5119591617701	9.30139319522629	6.72070488935066	7.53232733217306	8.76462911468019	8.67220151593345	7.55581751218803	8.39018818197231	7.87408546167381	8.08034360105066	8.32783052641399	8.70013456627415	8.15495136236099	8.1392833545785	8.83098250743843	7.50742967146185	8.08280519059754	8.99074094118018	8.62545002592658	7.96862446776055	7.68998609446223	9.4608318040351	8.84749325922388	7.98549972444066	8.30706906354745	8.0409935023122	8.73961433085339	9.73682759209475	7.9145121734266	7.46853858234103	8.71309878243721	6.47268107639799	9.68361166541334	8.2845446563819	6.45909525114653	5.8293037790352	7.61069347811118	9.33261234521523	7.91709104435382	7.83180941064137	8.03215057273992	8.4078850079246	7.73002897018731	10.7385412784048	8.84139408866268	7.20186648679018	7.83627570094492	8.45227744637025	8.33180931215367	8.77522705071995	9.2872886774407	7.65487594702051	9.02311839069698	8.5487661796749	7.86094428000871	7.49017010897186	7.89705289934181	7.47997115591976	8.6100765059337	9.22430110125822	9.38234754080904	8.37773978305787
hsa-mir-193b	7.80103519637462	5.88651364053256	7.19011853238963	7.00442396327614	7.20538670638071	6.59183599158934	8.17235430189143	7.80018028792694	6.49850250330366	8.21602628556039	7.29674445860597	6.30515859425411	6.44812973883088	7.31672318454493	7.73572048008016	8.18560756524399	6.92604834596955	6.6907007594869	7.49942552334929	7.15671473978977	9.80810325158806	7.74353342035062	6.94738869415675	5.73999800669186	6.18104628136864	6.58110511228287	7.19165188864077	6.3658138413649	8.12774887433631	5.80945002238567	6.75689453732277	6.32875322113835	6.73800288409048	7.56987201699544	7.07442935206018	6.68253036136269	8.07340956040723	6.79383624142649	6.24966800486776	6.11570266945554	8.67397174674547	6.81404590467602	8.59761906808478	6.27869006389104	6.48899339114269	6.03718153109762	6.07600446759277	6.55941409341123	8.54687423887051	7.29086676411658	5.36051738795051	8.17507709762967	7.54207295652857	6.29142413083111	6.76164775016793	6.84298301660324	7.49772001290047	6.77964739913899	6.43459593759215	8.35934693733267	7.38619662724817	7.70294372016096	7.27729858823933	4.74984100887317	8.49799402420225	6.77099728458659	6.83287549855477	6.65962878416227	6.67427052825582	5.39377717230654	7.41187935572051	7.62932140477541	6.01933085306047	6.98309839151993	8.51860126492347	6.74256611695467	5.62173040685804	6.39180216842473	6.77140686706744	7.96393280033249	7.43952612635075	7.87864078540183	6.84390662112675	7.55396006798295	6.85986874482901	8.33470250312838	7.87568242847365	6.64102819013565	5.78975785984952	7.15285443465617	6.62259969053722	6.22089699517769	5.48672544094307	6.81957502346293	6.19635780045973	6.9125788659814	6.67650946877761	7.76513369300691	7.76662476926959	7.74271748336474
hsa-mir-194-1	7.18510385563675	7.17261260179627	8.47494269442126	6.26854426463365	6.2392150006251	5.91131408320414	5.73799397731889	5.3234130538151	6.71201334396593	6.72682480171079	8.09924046569031	7.87790651947936	9.05571314855014	6.64634206103294	7.68629960039927	6.63777091184591	4.59229909462891	7.34125657694015	5.67558726056213	5.5855687560811	6.9621937652726	6.62430409204619	5.91960695157272	6.85368264268454	5.50352190542877	7.44348309553198	6.41134392230379	6.65880435143095	6.51215332742222	6.60573758738024	6.38534581902943	6.89675767133917	6.69627781574048	6.96527592787508	6.64950725287756	6.27216705935459	6.41404160587831	7.63966297525058	5.88543963008082	6.7385636837096	8.17140559869897	5.52066242625649	6.92771723134141	5.91569833463802	6.14544393569762	6.4497867574739	6.27300598892236	6.45053707566827	6.86915982516423	6.04623430503347	5.82133957131286	7.46668727186261	5.87399627911054	4.68500725159838	7.15365940779537	5.59743597466332	6.23316365554646	6.23420942196363	5.48410112862914	6.38155433696679	8.15897710834662	5.87899024441727	6.58580094375442	5.70451766408986	4.08571518863347	6.64446435950643	6.90624317320937	6.96789838372293	7.88137452795071	3.39845599627545	6.37030179393793	6.73868274500186	5.60879555474576	6.91465418688313	5.76552384654861	6.47304469370901	6.56261868192558	7.36573339583349	6.72742538912894	8.16502610746506	7.18913210661929	7.79115296225793	6.15815013369843	6.79009174424669	6.34472465755695	5.54497750389473	6.02338335697018	7.44837085821239	8.17472711106666	6.50790405891928	6.72749621262989	6.40728457504983	5.39951029239857	5.54793233314849	6.41880292935662	6.55687809556621	6.96627499451039	7.31563425353983	6.60691740713562	7.76616312993042
hsa-mir-194-2	7.06612251202185	7.20764650682648	8.52651495122262	6.49054895193829	6.38451558459826	6.05632661213807	6.15380359349689	5.57363912958356	6.91530284276401	7.21194162218652	8.2969778813474	8.06890375744456	9.18918841494001	6.86494289665568	8.00122350634651	6.63777091184591	4.95205231594099	7.48361031963737	6.03007629924263	5.84358719909096	7.22109552557651	6.78823602494136	6.24076485309957	7.06380141642255	5.45727586839476	7.67810112502684	6.80241522752301	7.07240992876415	6.31766088067087	6.84446492171462	6.78636961618401	6.94721921909623	6.81799843733267	7.35416557314665	6.79620320668889	6.35034016864665	6.6469795017357	7.85428601520484	6.39107003448433	7.06740807200495	8.65773627931161	5.70789905456963	6.98899662732847	6.37564742524825	6.3556376334575	6.70236495799582	6.78443426756154	6.66606896113176	7.13013592310305	6.29071067684676	5.97371325236358	7.62172269365792	6.54979304498667	4.71421199179182	7.27222665109271	6.02669074671323	6.44990013707663	6.54574736230097	5.62360470006476	6.67559474048774	8.36331866452812	5.82265056811867	6.50182201364047	5.8107692158083	4.95239926900818	6.87985197630963	7.16727154049461	7.04392343983663	8.00169852831456	3.39845599627545	6.60971879980225	6.81545496443296	5.56170307607022	7.19822611827821	6.01066758250916	6.5911339353711	6.60700561904101	7.62730920051099	6.96059212274319	8.12611124580067	7.41635410144553	7.64525690746908	6.07818159913592	6.62851575019497	6.6047975306979	5.23075398874486	5.48115589863232	7.52072090106105	8.48569998752958	6.6078614236894	6.76494611810523	6.73655439904492	5.96293028267035	5.86987621679782	6.23589614925588	6.41573068294212	7.29097392670928	7.62229992702138	6.95040305513154	7.88871616006617
hsa-mir-195	6.49213870564502	4.2809934939186	5.11551693260311	6.86323584492171	5.89562508289956	4.07978299886889	5.29488154987803	5.49495594378559	6.1339150946096	4.52909142043565	5.12839866243	4.04441860124839	6.12822131807961	6.83339349014762	4.8929706591317	4.82982622492606	5.9097651611381	5.07462227383229	5.87072946569445	6.07585732936359	5.11394248362909	4.94816175848871	6.75920705708891	5.79177013860603	5.12393076008127	4.46297805651141	6.03401064240921	6.40713412072459	6.57767759972346	5.6745166950159	6.49652560831484	6.35034273253602	6.07006103448257	5.69856299445306	7.22190433430311	7.11591854523301	4.97646660968661	3.32140170371686	6.69371767268337	5.97285118093882	5.7864505168683	5.91892583218909	5.9216691598743	6.25849141223946	4.32432371968231	5.51098077543144	5.13824476378822	5.90775520810611	5.43116494164911	4.97765712748737	5.40018363340903	4.03085496677541	4.81394573883524	4.3173795444638	5.67637856282412	7.44806224825555	6.99678143418275	6.65530974939354	5.09405635527464	4.78281499958122	4.48020507314828	6.7405847986032	4.63016966290613	3.76773275674407	6.16809382121149	5.72701012627537	5.30952190090314	5.55182950057909	4.80084037943523	4.3953384211945	5.50009958780563	3.66377588314209	4.94376945592427	4.41572642452361	3.46928611752638	4.71182338523022	4.6507367042662	4.4861746449382	5.41102293982464	6.35102453000929	4.92209739868472	5.67425925567134	4.25955888819242	5.49643087097783	5.51862329049515	6.41394665749474	4.60225322516866	5.12650810842712	4.94434259011572	5.84371250948434	5.18186799402961	4.58178531615944	4.98587567347753	5.17351340673218	5.48562965969829	4.66105470232152	5.90010249631489	6.80387841447484	4.66765248855243	4.77184364892135
hsa-mir-196a-1	3.76205344223873	11.6915357709564	11.1613827508791	12.4517319031242	9.69865649627109	8.12465039430839	11.9419366294755	10.7072787945097	10.9341400604245	6.20373742668419	9.78060248684493	9.01109794389129	9.56489376863105	10.9431747845298	9.76012672402438	9.65262434386659	9.81401276205395	5.59035033120649	12.5956815900989	6.73233964993189	11.899133385691	9.45414985640244	6.24076485309957	7.7119515203244	3.74451020705968	8.21442265109973	9.08670818070068	11.2500278558285	11.3759956700712	11.5168464837044	10.9794239684328	6.74202148146493	4.47902524198516	5.24102416673674	10.8943824689819	9.67295638760665	11.569978678731	10.4726139012395	8.38377147557641	11.8581308317475	5.68023294762632	9.48412643907149	12.4073355987976	6.72386634362548	8.47045964028462	11.3121321899381	12.1686693568288	6.48161402839587	12.4157983190319	9.17394110411106	5.83587621094112	8.91122430487539	6.6667628113638	3.45871665169014	5.93257113779077	3.57801364301722	11.0696637920436	10.1700106175927	10.6283384404343	5.19389152941354	7.64779298497734	12.1512304285876	10.7714811797577	4.88570696323115	5.42445098614686	9.74198695054373	12.4197141183897	11.9106164540696	5.4640016833195	4.23395760167435	7.59016766057405	8.16494612522306	9.79955429749825	9.44177854479918	8.16054538700254	7.82607725918874	4.40474204943725	5.80393118601193	9.99824537283045	10.6137122722384	7.43492139851141	9.69279503152433	5.04030870473984	4.90539201156742	5.9125729143197	9.40987272219133	11.1746134737256	4.75213681466869	10.6153708196416	10.7856392724023	9.48810567020502	9.00714674065044	10.0655254602937	10.0924756571348	9.43615355052513	4.80734410180422	5.62768393154507	6.27204124130453	5.5129540251102	12.0820736059953
hsa-mir-196a-2	2.37547710991247	8.72694366100375	7.44722988586109	8.33304453365513	5.94332228221328	4.75979398397487	8.90731813503975	7.12960848314639	6.45172855907859	2.89577316567332	5.45074643974114	6.29464649663323	6.26863500347149	8.19709233579434	6.69883567350379	6.42390282486831	6.47183555189191	3.7164687966749	8.73792713423041	4.1127274019297	8.65409071205098	5.82091123154026	2.78015742148966	4.03061099418044	1.2816347552849	5.38698492831325	5.19849922192158	7.28128238617101	7.86824181101226	8.14295537808468	7.89704550333916	2.39001964781313	2.01541728263817	3.16629189236092	7.64617847975985	5.93658442285681	8.58091662933874	6.92423242359545	4.8290788006285	8.31449109463745	3.34216031130379	6.91592372833208	9.65907068742247	3.68633075540911	4.32432371968231	8.29864317286846	8.38356753232453	4.24040813962786	9.36300081828016	5.85670461565242	2.86769308894663	5.32030133289906	3.86434504287997	1.63418247166735	3.4512303696216	2.42678429976437	8.58419289945899	7.03176552751878	7.67936446814229	3.3327486006001	4.90659894937421	8.63550495205839	7.28359932392881	2.65855288970152	2.58341510208339	5.55006502593594	8.57602213795549	8.79293389630382	1.93690209877752	2.16984484949135	4.31257253376487	5.28317393958433	7.60689183799538	6.2445595811662	6.03303800389346	3.6372855279548	2.30389177663693	3.46423617786538	6.38455968657899	8.05882553272656	5.37090507606892	6.27975211839391	1.67827972839755	2.70440212698222	3.30127112614651	6.9285974170881	8.50750146587765	2.31964336610012	7.31551649915805	8.10687317354016	7.11354741511587	6.16631015219606	7.77114678708236	7.95204311087858	6.38402980377266	3.18585655738802	3.29392264642651	4.81082557812752	2.36975876206489	9.35252089980552
